iso,sex,year,bmi,lower95ci,upper95ci,obese_pc,obese_lower95ci,obese_upper95ci
ARG,Men,1977,24.92211997,23.50274753,26.38860266,0.100030677,0.054398081,0.160341948
ARG,Men,1978,24.99060354,23.66309566,26.36195701,0.103397197,0.057926189,0.162191439
ARG,Men,1979,25.05838606,23.82606102,26.31950668,0.106856901,0.061445463,0.164622626
ARG,Men,1980,25.12568758,23.95413345,26.30358481,0.110404753,0.065275948,0.167264292
ARG,Men,1981,25.19363215,24.10082323,26.28128017,0.114056548,0.069359878,0.170321886
ARG,Men,1982,25.26154492,24.22471238,26.30183254,0.117819758,0.072712911,0.173657312
ARG,Men,1983,25.32942058,24.35121908,26.31317207,0.121681918,0.076277777,0.177661457
ARG,Men,1984,25.39715013,24.45753612,26.33583978,0.125639656,0.080109598,0.181074088
ARG,Men,1985,25.46483765,24.57218979,26.37739711,0.129704726,0.083646642,0.184776552
ARG,Men,1986,25.532655,24.65563735,26.40258647,0.133847761,0.08773049,0.189140638
ARG,Men,1987,25.60096422,24.74307988,26.44612392,0.138083222,0.091843535,0.193362266
ARG,Men,1988,25.66995903,24.83389562,26.49865031,0.142419904,0.095450026,0.197624503
ARG,Men,1989,25.73956136,24.92301457,26.56009159,0.146852637,0.099736278,0.20182067
ARG,Men,1990,25.80996069,24.99700012,26.62311346,0.15135686,0.103890419,0.206494815
ARG,Men,1991,25.8801446,25.07408226,26.69452618,0.155872913,0.1080284,0.211684391
ARG,Men,1992,25.95003246,25.15141025,26.74606487,0.160400714,0.111793522,0.216252896
ARG,Men,1993,26.020172,25.23316633,26.8135105,0.164961037,0.116117466,0.220630577
ARG,Men,1994,26.09131681,25.31010898,26.86654755,0.169557277,0.12039881,0.224385358
ARG,Men,1995,26.16281576,25.39262818,26.92317247,0.174189269,0.125045793,0.229163422
ARG,Men,1996,26.23498243,25.48306506,26.98577056,0.178832801,0.129418531,0.233785435
ARG,Men,1997,26.30751721,25.56006515,27.04215452,0.183497745,0.134102328,0.237562502
ARG,Men,1998,26.38140119,25.64462918,27.10494727,0.18818753,0.138997203,0.241690811
ARG,Men,1999,26.45622788,25.73744507,27.17732248,0.192923934,0.143171159,0.247201134
ARG,Men,2000,26.53225733,25.8292989,27.23723295,0.197699418,0.147253109,0.252311049
ARG,Men,2001,26.60954902,25.92089043,27.29730284,0.202538269,0.152170457,0.256919623
ARG,Men,2002,26.68877122,26.00715322,27.37178995,0.20742709,0.15709133,0.261387069
ARG,Men,2003,26.77056476,26.09289293,27.44519056,0.212387667,0.16208078,0.266605068
ARG,Men,2004,26.85531503,26.17785507,27.53522962,0.217420367,0.167472786,0.271690505
ARG,Men,2005,26.94258322,26.26545959,27.62553232,0.222510065,0.171979117,0.277127102
ARG,Men,2006,27.03195549,26.3544281,27.70552667,0.227666508,0.176682338,0.283354512
ARG,Men,2007,27.12365834,26.42909418,27.81375065,0.232878568,0.181290558,0.289797257
ARG,Men,2008,27.21775047,26.50303221,27.94320921,0.238149031,0.185903933,0.295593793
ARG,Men,2009,27.31384462,26.56757372,28.0824327,0.243487822,0.190184339,0.302196799
ARG,Men,2010,27.41184965,26.6226098,28.22098347,0.248862536,0.193932593,0.309506422
ARG,Men,2011,27.51136877,26.67453116,28.37173936,0.254284351,0.197780484,0.316576668
ARG,Men,2012,27.61173296,26.70849378,28.54188631,0.259759485,0.201035298,0.324105572
ARG,Men,2013,27.71254199,26.73930652,28.70670523,0.265290676,0.204166515,0.332089446
ARG,Men,2014,27.81400675,26.76473773,28.89124633,0.270897159,0.207180285,0.341037438
ARG,Men,2015,27.91578809,26.78452897,29.07320177,0.27657994,0.209566559,0.350705355
ARG,Men,2016,28.01768234,26.79087998,29.28605317,0.28231271,0.211817735,0.360951496
ARM,Men,1975,23.08392039,20.81178489,25.37985168,0.046914557,0.017466927,0.092592527
ARM,Men,1976,23.17051497,21.01072995,25.36645987,0.049279104,0.018936916,0.094474388
ARM,Men,1977,23.25476743,21.19331481,25.35407246,0.051699719,0.020866564,0.097034552
ARM,Men,1978,23.33697002,21.36148594,25.32619514,0.05418024,0.022636734,0.099774777
ARM,Men,1979,23.41835634,21.52783059,25.33355328,0.056726751,0.024597014,0.102296464
ARM,Men,1980,23.49832318,21.6952975,25.35789325,0.059342506,0.026477784,0.105054912
ARM,Men,1981,23.57494654,21.85798862,25.38441411,0.061953502,0.028353633,0.10825366
ARM,Men,1982,23.64904981,22.00682772,25.36121752,0.064565068,0.030440733,0.111713493
ARM,Men,1983,23.72038845,22.14354144,25.37375128,0.067185994,0.03243397,0.114277451
ARM,Men,1984,23.78978508,22.28062771,25.38204124,0.069828497,0.034296922,0.117199383
ARM,Men,1985,23.85739118,22.40976433,25.39646229,0.072497527,0.035994813,0.120927074
ARM,Men,1986,23.92251408,22.52886337,25.4068949,0.075162147,0.037750689,0.124214173
ARM,Men,1987,23.98568836,22.63398788,25.42219091,0.077844131,0.039668567,0.127908766
ARM,Men,1988,24.04767853,22.73497069,25.4258485,0.080546185,0.04168378,0.131385815
ARM,Men,1989,24.10837771,22.83123977,25.43431438,0.083280048,0.043682807,0.134729795
ARM,Men,1990,24.16794547,22.91801874,25.43908433,0.086052559,0.045840909,0.138929723
ARM,Men,1991,24.22460333,22.99507085,25.4517627,0.088775532,0.047945488,0.14193572
ARM,Men,1992,24.27903162,23.09279632,25.46420141,0.091463058,0.04985429,0.145478881
ARM,Men,1993,24.3315052,23.19029375,25.48820786,0.094138228,0.051987988,0.14868185
ARM,Men,1994,24.3826813,23.28032108,25.50632654,0.096798271,0.053926091,0.151557103
ARM,Men,1995,24.43209381,23.36396348,25.50497827,0.099453064,0.055908079,0.153737504
ARM,Men,1996,24.48067118,23.45144069,25.51296998,0.102122069,0.057985003,0.1565828
ARM,Men,1997,24.52862672,23.52988388,25.53355514,0.104824413,0.060037412,0.159561301
ARM,Men,1998,24.57671804,23.61137461,25.5407747,0.107572413,0.062472791,0.163422369
ARM,Men,1999,24.62477942,23.6831293,25.54864947,0.11037163,0.064653914,0.166198021
ARM,Men,2000,24.67270532,23.7608166,25.55902978,0.113238974,0.067049103,0.169723119
ARM,Men,2001,24.72215127,23.85672059,25.57799414,0.11624654,0.069619735,0.172532612
ARM,Men,2002,24.77370756,23.94929109,25.58673463,0.1193911,0.072389857,0.175581627
ARM,Men,2003,24.82819509,24.03960396,25.60770813,0.122686415,0.075352453,0.179368228
ARM,Men,2004,24.88577716,24.13443991,25.62458424,0.126127655,0.078157359,0.183163129
ARM,Men,2005,24.94667285,24.2294652,25.65294075,0.129712943,0.081224563,0.186824587
ARM,Men,2006,25.01064842,24.32127795,25.68829342,0.133445427,0.08444348,0.191179132
ARM,Men,2007,25.07773205,24.41029572,25.73840651,0.137329483,0.087522626,0.195711213
ARM,Men,2008,25.1485833,24.49912401,25.79340121,0.14134745,0.091293185,0.200711522
ARM,Men,2009,25.22144389,24.59354019,25.85723827,0.145488398,0.094388666,0.205833316
ARM,Men,2010,25.29518116,24.67679756,25.91602675,0.149745338,0.097798246,0.210715604
ARM,Men,2011,25.36943051,24.75890583,25.9772625,0.154084177,0.101529316,0.215952238
ARM,Men,2012,25.44413903,24.83395667,26.06172073,0.158513873,0.104303144,0.222581281
ARM,Men,2013,25.5187466,24.89058019,26.15411601,0.163056401,0.107396262,0.228593448
ARM,Men,2014,25.59390227,24.94283123,26.25124355,0.167722529,0.110452622,0.235237276
ARM,Men,2015,25.66860041,24.96386842,26.35489663,0.172527388,0.113832212,0.241648895
ARM,Men,2016,25.74388941,24.98964076,26.4790574,0.177511025,0.116300127,0.248769953
AUS,Men,1975,24.69984577,23.9314361,25.46063604,0.100640392,0.06475789,0.143747449
AUS,Men,1976,24.75681822,24.07336843,25.43888742,0.103660063,0.068686523,0.144859242
AUS,Men,1977,24.81296932,24.2092768,25.42670291,0.106683604,0.0726714,0.146292137
AUS,Men,1978,24.86918005,24.33242013,25.41635775,0.109734307,0.076147262,0.147642404
AUS,Men,1979,24.92670505,24.4444098,25.40951759,0.112818621,0.080008475,0.149256482
AUS,Men,1980,24.98624799,24.54665944,25.42986842,0.115971985,0.083132325,0.151691996
AUS,Men,1981,25.04835273,24.64587943,25.4514834,0.11918655,0.086943092,0.153742792
AUS,Men,1982,25.11360775,24.7354664,25.48586724,0.122490458,0.090420684,0.156450943
AUS,Men,1983,25.18223541,24.82265659,25.53454165,0.125888507,0.093834106,0.1588183
AUS,Men,1984,25.25462057,24.89988061,25.60288802,0.129382797,0.09747016,0.162167594
AUS,Men,1985,25.3304556,24.97905385,25.67848502,0.132998504,0.101300638,0.165336427
AUS,Men,1986,25.41010152,25.06614044,25.75545423,0.136753149,0.104945676,0.168919647
AUS,Men,1987,25.49309448,25.15194854,25.83755044,0.140650409,0.108623392,0.172832567
AUS,Men,1988,25.57937383,25.23553601,25.91809243,0.144686946,0.112565226,0.177331198
AUS,Men,1989,25.66904081,25.32994544,25.99932248,0.148856762,0.116705706,0.182028881
AUS,Men,1990,25.76258242,25.42804959,26.0891001,0.153174328,0.120528875,0.186575019
AUS,Men,1991,25.85936229,25.52940944,26.19024644,0.15769328,0.124761583,0.191597516
AUS,Men,1992,25.95902798,25.63295361,26.28921935,0.162416957,0.129376035,0.196691621
AUS,Men,1993,26.06053138,25.73630514,26.38848895,0.16733924,0.133948045,0.201552312
AUS,Men,1994,26.16244459,25.83991739,26.4931945,0.172437746,0.13884431,0.207145461
AUS,Men,1995,26.26383025,25.94386231,26.59414854,0.177696602,0.144110806,0.213024625
AUS,Men,1996,26.36465533,26.04885996,26.69451977,0.183146561,0.149196883,0.219166975
AUS,Men,1997,26.46441238,26.14381209,26.79263044,0.188754735,0.154300789,0.224661643
AUS,Men,1998,26.56351702,26.24347845,26.89006464,0.194504474,0.159897941,0.230827088
AUS,Men,1999,26.66183934,26.3422505,26.98397375,0.200385658,0.165664277,0.235991189
AUS,Men,2000,26.75915697,26.44430385,27.08128799,0.20637462,0.171684244,0.241711059
AUS,Men,2001,26.85500948,26.53944054,27.17645349,0.212425152,0.177854905,0.247898625
AUS,Men,2002,26.94766763,26.62758892,27.26590778,0.218509757,0.18360034,0.254068127
AUS,Men,2003,27.03637391,26.7173626,27.34968592,0.224611967,0.18942321,0.260287119
AUS,Men,2004,27.1205661,26.80743175,27.43143465,0.230717925,0.194967389,0.267101557
AUS,Men,2005,27.19953392,26.88639448,27.50738985,0.23683384,0.200670817,0.273764261
AUS,Men,2006,27.2726828,26.96013916,27.58605932,0.242938832,0.206477417,0.280576146
AUS,Men,2007,27.33976952,27.02763113,27.65347904,0.249033286,0.211845476,0.28772799
AUS,Men,2008,27.40079481,27.08465469,27.71589952,0.255136834,0.217147706,0.294352489
AUS,Men,2009,27.45540122,27.12870196,27.78925862,0.261268075,0.222277447,0.301590425
AUS,Men,2010,27.50275149,27.15699579,27.85199517,0.26742786,0.227377474,0.309472866
AUS,Men,2011,27.54400091,27.1783055,27.92072078,0.27361798,0.231952735,0.317666102
AUS,Men,2012,27.58035331,27.1773513,27.98883073,0.279868735,0.236769899,0.32622624
AUS,Men,2013,27.61457686,27.16397899,28.07703861,0.286191666,0.241482642,0.33497255
AUS,Men,2014,27.64853378,27.13032284,28.17080477,0.292584375,0.244604025,0.344518024
AUS,Men,2015,27.68325796,27.09868699,28.27861987,0.299079264,0.247992839,0.354048377
AUS,Men,2016,27.71849093,27.04939315,28.39274206,0.305678231,0.250937095,0.364017266
AUT,Men,1975,24.41768199,23.08783376,25.74701228,0.065368525,0.035297574,0.107801461
AUT,Men,1976,24.45131001,23.21460465,25.70960307,0.067578592,0.037691659,0.108789484
AUT,Men,1977,24.48507626,23.32423222,25.66855852,0.069867902,0.039845907,0.111467272
AUT,Men,1978,24.52025765,23.43256787,25.64214531,0.072233634,0.042097203,0.113790211
AUT,Men,1979,24.55767928,23.53054554,25.63549093,0.074681217,0.04455528,0.115674708
AUT,Men,1980,24.5979221,23.61530654,25.62524137,0.077223953,0.047039034,0.1178291
AUT,Men,1981,24.64122028,23.71043,25.6162557,0.079863468,0.049120115,0.120394363
AUT,Men,1982,24.6871261,23.78893037,25.62243441,0.08260707,0.051505345,0.122351761
AUT,Men,1983,24.73570976,23.86219031,25.6384863,0.085453366,0.054053573,0.125316252
AUT,Men,1984,24.78654957,23.95067217,25.65667437,0.088401625,0.056656575,0.128681682
AUT,Men,1985,24.84012853,24.02576057,25.67418339,0.091460699,0.059339038,0.132214837
AUT,Men,1986,24.89490907,24.10132291,25.71236405,0.094631346,0.062084742,0.135352848
AUT,Men,1987,24.95110938,24.17375107,25.75112935,0.097907671,0.064826372,0.139307212
AUT,Men,1988,25.00941584,24.24711281,25.7974169,0.101293842,0.067612627,0.142809058
AUT,Men,1989,25.07031459,24.31537478,25.84263351,0.104797164,0.070506471,0.147403082
AUT,Men,1990,25.13366934,24.38480978,25.89217819,0.10840768,0.073341081,0.151822674
AUT,Men,1991,25.19830487,24.45532154,25.94743816,0.112094774,0.076371441,0.156425702
AUT,Men,1992,25.26531787,24.51439571,26.01336669,0.115878731,0.079351644,0.160574246
AUT,Men,1993,25.33477907,24.59448813,26.07104362,0.119751388,0.082397532,0.165475032
AUT,Men,1994,25.40551303,24.66504004,26.14673916,0.123707292,0.085674719,0.170447846
AUT,Men,1995,25.47789673,24.73419325,26.22025188,0.127747435,0.089479119,0.17485823
AUT,Men,1996,25.55207721,24.81817137,26.30674938,0.131853236,0.092673743,0.179104388
AUT,Men,1997,25.62716468,24.88813053,26.36540276,0.13603531,0.096043173,0.183862219
AUT,Men,1998,25.70297707,24.94861496,26.44662878,0.140272367,0.099625852,0.189026348
AUT,Men,1999,25.77855319,25.02302278,26.52324894,0.144565276,0.103655655,0.194215312
AUT,Men,2000,25.85309272,25.07168994,26.6145562,0.14891755,0.107527878,0.199035075
AUT,Men,2001,25.92680698,25.12274257,26.70853942,0.153317048,0.111387407,0.203231127
AUT,Men,2002,25.99945474,25.17574056,26.81135108,0.157761177,0.115090218,0.207897185
AUT,Men,2003,26.07096634,25.22884164,26.90366215,0.162254227,0.119080479,0.213548549
AUT,Men,2004,26.14106197,25.26021445,27.00178272,0.166791981,0.122870455,0.218156605
AUT,Men,2005,26.20799436,25.28233936,27.11025472,0.171376903,0.126711561,0.223184038
AUT,Men,2006,26.27162676,25.3086071,27.21029165,0.176010989,0.130700806,0.228684535
AUT,Men,2007,26.33048229,25.29634527,27.32963171,0.180684533,0.134574617,0.234187347
AUT,Men,2008,26.38398586,25.287163,27.43488316,0.185425073,0.138711846,0.239621782
AUT,Men,2009,26.43261235,25.28491166,27.56832069,0.190221447,0.142149413,0.245126481
AUT,Men,2010,26.47593121,25.28122768,27.67155292,0.195100197,0.145673005,0.252027002
AUT,Men,2011,26.5142204,25.25001011,27.7781443,0.200061432,0.148630424,0.258908131
AUT,Men,2012,26.54817731,25.21005845,27.88751644,0.205103655,0.151413452,0.26605065
AUT,Men,2013,26.57962094,25.17649257,28.00231482,0.210255069,0.154318832,0.273385057
AUT,Men,2014,26.61050389,25.11139448,28.12825506,0.215528202,0.157432022,0.28207295
AUT,Men,2015,26.64113411,25.04507444,28.26097431,0.220927204,0.160289124,0.290460178
AUT,Men,2016,26.67288696,24.9736248,28.40461279,0.226483383,0.161788259,0.299702377
AZE,Men,1975,23.31559057,21.12339869,25.44841432,0.038770626,0.013423916,0.082325645
AZE,Men,1976,23.38958284,21.31302684,25.39343467,0.040324789,0.01468103,0.083592122
AZE,Men,1977,23.46430252,21.51143775,25.3655065,0.041967804,0.015942773,0.085247767
AZE,Men,1978,23.53898602,21.73407487,25.33902508,0.04368815,0.017299659,0.086382321
AZE,Men,1979,23.61371795,21.91877656,25.30533336,0.045482578,0.018602461,0.088469131
AZE,Men,1980,23.68795812,22.09249395,25.29716729,0.047341402,0.020028582,0.089917212
AZE,Men,1981,23.76068681,22.25120543,25.29787385,0.049245027,0.021412528,0.091883398
AZE,Men,1982,23.832611,22.40231061,25.27691693,0.051197221,0.022727444,0.093520364
AZE,Men,1983,23.90338807,22.56657472,25.26319235,0.053208482,0.024218624,0.095823021
AZE,Men,1984,23.9732926,22.69503466,25.27588394,0.055276071,0.025758086,0.098533061
AZE,Men,1985,24.04228222,22.82459923,25.27963357,0.057412384,0.027203826,0.101134134
AZE,Men,1986,24.10997076,22.96173006,25.27752309,0.05959473,0.028821284,0.103766516
AZE,Men,1987,24.17654496,23.09058694,25.28408784,0.061823792,0.030310292,0.106587815
AZE,Men,1988,24.2421747,23.21545823,25.29299507,0.064105349,0.031922106,0.109173015
AZE,Men,1989,24.30685949,23.32435653,25.30606808,0.066440908,0.033456274,0.112160028
AZE,Men,1990,24.3703742,23.43568286,25.34260234,0.068834663,0.03509464,0.114849741
AZE,Men,1991,24.43070983,23.54550249,25.3511767,0.071197005,0.03672537,0.117713703
AZE,Men,1992,24.48903078,23.64781662,25.36683553,0.073539369,0.038474161,0.120297256
AZE,Men,1993,24.54531555,23.74112794,25.3895562,0.075871419,0.040109457,0.122859106
AZE,Men,1994,24.59956718,23.82207151,25.39743171,0.078204197,0.041868768,0.125889224
AZE,Men,1995,24.65201807,23.90971289,25.42067211,0.080539126,0.043395678,0.128358548
AZE,Men,1996,24.70430775,23.98301783,25.44174495,0.082924188,0.045111669,0.131273981
AZE,Men,1997,24.75666061,24.06540174,25.47792339,0.085391517,0.046937971,0.134337677
AZE,Men,1998,24.80887829,24.13488474,25.50857044,0.087942453,0.049240665,0.137243024
AZE,Men,1999,24.86191651,24.19808712,25.547627,0.090593169,0.051339009,0.140006515
AZE,Men,2000,24.91521572,24.27821863,25.57842602,0.093348519,0.053321187,0.142757398
AZE,Men,2001,24.97175866,24.34156862,25.61215044,0.096324382,0.055588862,0.146494035
AZE,Men,2002,25.03249653,24.40869708,25.67009529,0.099520142,0.058276353,0.150361825
AZE,Men,2003,25.09753608,24.47557882,25.73048887,0.102929265,0.06085465,0.154301472
AZE,Men,2004,25.16685401,24.54023691,25.81227122,0.106554292,0.063192757,0.158440402
AZE,Men,2005,25.24063321,24.60147859,25.88260259,0.110390481,0.066110587,0.163476563
AZE,Men,2006,25.31885368,24.66569326,25.98867335,0.11442863,0.069306742,0.16771367
AZE,Men,2007,25.40147811,24.71424514,26.10434034,0.118673729,0.073103195,0.172989849
AZE,Men,2008,25.48874622,24.76071263,26.22795822,0.123104796,0.076343003,0.178580693
AZE,Men,2009,25.57920155,24.7902671,26.37040551,0.127696936,0.079235647,0.184055577
AZE,Men,2010,25.67171465,24.82367207,26.51503294,0.132456189,0.082038519,0.190515642
AZE,Men,2011,25.7659835,24.8514896,26.67621354,0.137385799,0.085247048,0.196440749
AZE,Men,2012,25.86109173,24.88036557,26.85549239,0.142482277,0.088810964,0.203015834
AZE,Men,2013,25.95707542,24.88577029,27.02779872,0.147750573,0.092532347,0.211423142
AZE,Men,2014,26.05366527,24.87592942,27.23439778,0.153207977,0.09595389,0.220081479
AZE,Men,2015,26.15012541,24.8640947,27.42729355,0.158851929,0.099017505,0.228095912
AZE,Men,2016,26.24688161,24.84791239,27.63504158,0.164698518,0.10266506,0.237257068
BHS,Men,1975,23.80482547,21.13405453,26.44612845,0.059294987,0.024358939,0.111688391
BHS,Men,1976,23.88916934,21.29720283,26.40408078,0.062203999,0.026733802,0.114402422
BHS,Men,1977,23.97267443,21.45221459,26.45276364,0.06523474,0.02906173,0.117904088
BHS,Men,1978,24.05524764,21.59868572,26.48914158,0.068382556,0.031355508,0.121479698
BHS,Men,1979,24.13785333,21.72877831,26.50353832,0.071664231,0.033846947,0.125002378
BHS,Men,1980,24.2201455,21.8602925,26.53140371,0.075080632,0.036493718,0.128860345
BHS,Men,1981,24.30351233,21.98148247,26.60706677,0.078647924,0.039485354,0.132578043
BHS,Men,1982,24.38745176,22.08666881,26.64134609,0.082374674,0.042542948,0.137038178
BHS,Men,1983,24.47201087,22.19075466,26.70375561,0.086265153,0.045517027,0.141541306
BHS,Men,1984,24.55629166,22.29712093,26.74969451,0.090305327,0.048327555,0.146714757
BHS,Men,1985,24.64084362,22.41118766,26.79802809,0.09449758,0.051297171,0.152048769
BHS,Men,1986,24.72464039,22.52738175,26.88114078,0.098801257,0.054585577,0.15722545
BHS,Men,1987,24.80860756,22.63770278,26.95589946,0.103234707,0.058001105,0.162910691
BHS,Men,1988,24.8927897,22.72936912,27.05458358,0.10778477,0.061263921,0.169037258
BHS,Men,1989,24.97678758,22.81964314,27.12063277,0.112439668,0.06480217,0.174524121
BHS,Men,1990,25.06032738,22.90953457,27.17825822,0.117220063,0.068404543,0.180170935
BHS,Men,1991,25.14224207,22.99805402,27.24129027,0.121961959,0.072054412,0.185884813
BHS,Men,1992,25.22323437,23.06908187,27.30925772,0.126675569,0.075617214,0.191385221
BHS,Men,1993,25.30447013,23.13639614,27.38478331,0.131382139,0.079034881,0.197400821
BHS,Men,1994,25.38725951,23.2348345,27.46309657,0.136091991,0.082709665,0.203220119
BHS,Men,1995,25.47135217,23.3196293,27.53019223,0.140813618,0.086220326,0.208090269
